A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
84.92298153,86.55946397,86.59929039,76.20171032,78.81759462,48.19256244,30,19.25158076,14.12946575,25,7.185507077,21.61277087,18.85629729,0,1,1,0,0,1,1
88.93475318,73.09380445,95.70285518,81.74702076,68.62180257,43.67096539,4.510457906,17.07381542,0,21.56469985,16.05011981,10.81013041,18.38812981,1,0,1,0,0,1,1
94.86651467,82.86530407,68.66019986,85.6438488,80.08296959,20.75186815,30,20.48800829,22.23630757,20.37378871,25,16.54513571,11.65899765,0,0,1,1,0,1,0
82.69827279,65.99891008,88.86036442,74.66649137,78.23948471,40.07765753,24.24243092,22.08800035,11.22286882,2.283360174,4.943412591,21.03522333,16.98462166,1,0,1,0,1,0,1
86.17464917,50.69935594,86.76239379,66.83418873,78.3106651,48.38466851,30,15.19905028,20.89258005,17.83938902,12.76034852,23.55572398,23.02310013,1,1,0,0,1,1,1
93.24497347,97.69998818,84.45553296,85.19896562,87.9624736,37.0466044,15.02378157,11.97518946,12.04288356,15.58383164,19.43072479,18.83358362,23.75342563,0,0,0,1,0,1,0
69.66684245,87.71188499,80.47246014,88.72746513,82.7626124,50,11.10006477,17.96396709,13.46297274,25,13.67804637,11.47555638,20.20166696,1,1,1,0,0,0,1
80.28700627,90.54106106,86.08837206,83.51886469,79.68240728,43.56593314,0,17.6660913,18.50656386,25,18.23300771,15.89314076,22.93080321,0,0,0,0,0,1,0
84.02498391,73.35514836,85.78458253,79.19024539,71.46130409,23.28453161,17.80615538,12.67220128,20.84989326,18.91518868,24.25387322,17.12091103,18.50218061,0,1,0,1,0,1,0
98.19887715,91.48943256,80.34765044,87.88369189,75.99713093,44.99806145,20.97392811,16.50027877,16.27100133,9.574741649,3.955926697,14.8956165,13.16774069,1,1,0,1,0,0,1
84.76378369,65.0223076,78.06691686,87.55909383,74.14295707,44.05028646,11.39549619,25,22.53981819,20.46024475,15.34869807,23.25339539,16.61942965,1,0,0,0,1,0,0
75.20415994,80.9322204,73.58141207,79.99182253,72.95287772,32.53518363,23.4253544,20.44220354,15.38516838,11.55979448,25,16.80075077,18.9903064,1,1,0,1,1,1,1
78.42702794,53.40857219,83.12511673,75.25967023,86.77458364,39.91419787,16.79120547,15.84292168,11.08164301,10.25151804,24.61289533,23.94479862,14.23039197,0,1,0,0,0,0,0
73.91346036,53.63031836,86.34572214,78.06661639,85.56475057,41.18596478,8.454813102,10.79724607,13.45572905,14.56047995,22.58331347,15.7458234,8.767084444,0,1,0,0,1,1,0
93.3748081,71.49912646,80.16018259,81.87917371,64.76706375,18.47014297,23.84931714,18.79607526,22.14343811,7.047995014,12.11239308,25,21.37025566,1,0,1,0,0,0,1
96.171408,72.30668591,80.92428725,82.21348404,80.31230985,37.21465265,23.71993159,8.161782046,21.55142402,25,25,15.50011606,19.28200628,0,0,1,0,0,0,0
74.29022433,92.98622092,83.2718915,86.4714937,86.16184857,23.07595151,25.01245706,20.84537014,20.72582228,21.15198993,13.60902111,14.46923783,7.749387123,1,0,0,1,1,1,1
88.82000186,68.88079876,73.43767833,68.242853,80.28556789,25.4787487,21.9684546,17.98189074,17.3359686,21.77606169,18.24569463,21.76539604,0,0,0,1,0,0,1,0
85.88316158,85.86761463,84.45286799,72.44100973,77.98962887,50,21.93544991,24.52371816,12.61879806,25,14.73661685,21.50515353,19.48843824,1,0,0,0,1,0,0
96.13003017,70.41133611,76.088052,73.78285246,74.16041431,16.88481684,7.6882154,17.19102754,13.44604372,19.11320009,25,21.5114345,20.63863477,1,1,0,1,1,1,0
78.75726075,70.64444638,86.46062111,79.69115182,71.5442643,41.82348721,18.68665788,9.806811574,24.76367513,8.857348143,18.49740866,14.66713436,16.47599354,1,0,1,0,1,1,1
81.92258635,77.8142423,92.19710961,79.75410148,78.89869198,23.28961581,18.63655822,14.12596031,16.6478571,12.64432882,1.99347282,22.83181744,24.7403849,0,0,1,0,1,0,0
68.51261652,72.3277756,77.99746312,82.0323432,79.70265221,33.18126366,11.20548197,15.57089292,14.81375004,25,25,25,25,0,0,0,1,0,1,0
86.27609731,81.67135388,84.09360511,84.52899398,76.5027215,27.08675936,25.76177112,19.77148512,17.35120651,17.30169756,21.21399024,5.967490259,17.16178097,0,0,1,1,1,0,0
80.05288144,61.24086706,81.81425986,76.89352895,79.07445828,22.67150311,26.00392709,19.262503,11.73838363,22.69555583,16.02519047,20.60827867,20.94326142,0,1,1,0,1,1,1
84.72553519,78.31616879,79.74759886,73.61904066,77.42493943,34.94212899,11.94382035,9.853436111,25,14.81398761,23.93457605,22.76910216,24.56767126,1,1,0,1,1,1,1
87.53206616,83.99374124,82.81633302,72.03261188,72.32473446,22.56634625,25.11798347,19.30459251,18.48386515,18.32911705,22.07875935,15.5842769,22.40114177,1,1,0,1,0,0,1
95.39671241,88.2985514,90.38054715,87.04054689,81.66564057,24.79181614,19.29066882,25,15.52769292,25,22.13806406,20.3269104,17.84737423,1,1,1,1,0,0,1
83.00738476,77.50060115,83.47329885,74.90548914,78.40695725,30.44071828,11.36022023,13.68593734,15.21601542,18.36909756,15.34138511,23.09387078,10.32233071,1,1,0,1,0,1,0
67.86423923,94.4158943,87.61989167,80.29111386,79.01843717,22.08396964,6.467241075,15.95203092,12.6218025,16.62702219,20.3041893,17.24155125,18.97497717,1,1,1,1,1,0,0
79.50733719,63.17096304,85.8980236,72.98284771,79.49603205,38.31370576,12.23084467,15.82753743,21.10935634,18.39354267,13.94662147,17.02262403,23.56407295,1,1,0,0,0,1,0
97.19179826,67.42783576,81.6860922,79.54989782,79.71679866,50,30,19.57006987,12.80689943,25,25,21.51182019,24.89904161,0,0,1,0,0,1,0
88.06101845,54.03646703,91.10855444,85.39093726,72.00367423,40.86247007,6.393591341,15.86528325,14.89698038,19.89242076,25,24.84645779,13.27223024,0,1,1,0,1,1,1
82.04409131,98.87727234,95.80143683,79.9571925,74.0173706,21.52091929,9.69823863,14.6852032,16.15614342,20.17458717,25,24.22902928,5.327590903,0,0,1,1,1,0,0
96.61368937,73.3079974,83.57232041,87.29742107,81.04698939,6.907639996,22.89595737,22.11754805,22.74688052,11.13905258,9.832495784,20.18496685,19.62628198,0,1,1,1,1,0,1
79.65364169,72.72964898,73.41822816,83.28982599,76.55136411,50,0.95547993,19.36739604,18.11292629,15.43715144,20.81807323,6.922238877,15.06070585,1,0,1,0,0,1,1
80.5127767,75.41578532,84.99266508,73.29453562,78.54597195,32.02888228,23.29563082,24.75936901,18.81983313,0.53160816,17.46859304,16.07402321,17.01345769,1,0,0,0,1,0,0
78.53057466,70.20135664,87.00450465,80.81101929,77.40082952,38.33347927,22.51446289,16.65672612,18.9592869,25,22.50909187,22.25510299,9.800308978,1,1,1,1,1,0,1
80.96636902,76.68505817,97.56736529,79.58918487,82.68354103,32.3774627,12.46610374,11.98109481,15.00763502,13.08727519,0,18.25356007,17.70981535,0,0,1,0,1,1,0
89.52795623,76.90091258,83.15371406,81.19324093,76.71170938,30.84441066,25.61534543,24.78640496,18.9580305,19.6177144,19.85113268,25,9.612480176,1,1,0,1,0,1,1
89.49607598,79.10443091,94.24064638,80.61311133,68.58478807,44.66468087,22.51237971,10.82059983,24.95177525,19.33710186,16.385245,25,17.94897182,1,0,0,0,0,0,0
89.18007359,84.06691054,86.53638935,84.50987117,77.45303668,17.7821177,21.7507414,23.05320702,24.80982038,17.05484059,14.38699082,13.31397402,19.72590213,1,0,1,1,1,0,1
93.16478194,89.88281583,86.5018975,69.89601565,69.56155627,38.89792823,12.19783077,18.40590922,20.37503343,25,13.95088967,24.62325093,18.19769268,0,1,1,1,0,0,1
90.00657647,67.17215855,90.03638568,81.25853585,77.82989328,15.55011549,30,15.10682776,17.95072707,8.161583531,22.41368536,20.60517445,8.659381996,0,1,0,0,1,0,0
85.57486872,81.46497163,93.6611478,70.94247592,94.73202348,46.7930524,11.06578014,13.39528169,24.48866203,18.56241278,16.10104426,15.79355522,20.7413806,1,1,0,0,1,0,0
80.97481919,91.4446216,81.77434616,72.59944692,85.08670212,26.63150309,14.64239886,11.41566713,14.40149738,22.134631,25,20.93114354,25,0,1,0,0,0,0,0
84.83767128,90.04246077,86.12834681,77.52128365,83.3443662,50,11.36629149,18.16573552,14.70155659,16.52038183,17.04396415,20.43746977,25,0,0,0,0,0,0,0
81.37723409,64.56079944,79.59143857,73.16438248,73.21440201,39.48426645,13.3903822,24.64026759,3.358403775,21.69701065,16.96666937,14.96210585,18.42386891,0,1,0,1,0,0,1
82.26483669,85.28882311,77.55223632,75.89223646,77.98749328,25.99727787,6.341229032,12.71264728,25,19.63112817,21.5510508,9.878342061,19.21760537,0,1,1,1,0,0,0
65.01751694,55.54212596,77.06564659,66.22442082,83.03693379,32.3964693,15.15898691,9.909546763,13.40709203,18.92696463,25,15.07924938,16.53218985,0,1,1,0,1,0,0
82.52684977,79.27081191,85.74493659,77.90630926,74.67092725,35.91297413,15.84996763,16.03412269,12.88953639,20.12848683,16.21642435,12.04971666,21.32199768,0,1,1,1,0,0,1
89.40186894,67.40798607,77.27364873,83.1132567,80.67143554,50,17.6277168,18.2351757,11.52973791,3.356420565,12.45002957,6.574277253,16.66426819,0,1,0,1,0,1,1
100,77.17531109,78.27677882,86.21553296,80.41651381,25.85493107,20.2057317,7.593668655,23.51744916,21.13843873,16.06341741,4.441599906,8.539170454,0,1,1,1,1,1,1
83.69245876,83.59646091,83.45995448,83.59855801,80.91407255,39.26703183,21.24376382,12.27922407,13.00495802,25,25,14.97172828,15.07551196,0,1,0,1,1,0,1
92.37792214,81.03239595,89.33672848,64.91271007,81.61762736,43.16080059,29.34043715,15.54652231,18.08200437,21.58849628,12.80099608,22.28389316,25,1,1,0,0,1,0,0
87.03720523,61.99349791,85.45565629,83.50907555,78.12478704,35.12101056,27.27574719,19.06248779,17.10569931,21.16462957,18.78192381,9.937990402,16.75971747,0,0,0,0,0,0,0
96.08256858,73.94320195,74.73903385,78.25049271,69.49782882,50,24.14118778,22.26220877,14.2520882,19.95240867,16.1446413,16.64850499,14.84674206,0,1,1,1,1,1,1
91.64583372,67.97361892,85.7771758,73.08809961,78.29856972,47.91387667,22.32507938,9.478984235,19.82932958,21.10211733,15.32679756,15.09343712,22.44580903,0,1,0,0,0,1,0
90.14019169,61.82790982,80.78245624,82.26201383,79.22769692,39.2086869,14.81431181,10.71691007,10.94468412,19.08711523,17.22087933,18.33513881,24.45423114,0,0,1,0,0,0,0
76.65491711,67.09978546,100,72.57259834,76.32732302,6.216572401,13.74961981,10.14207106,2.630510232,17.34178594,25,19.95339144,18.0789077,1,0,1,1,0,0,0
77.65522823,65.14205118,96.05722094,90.28415767,84.21729081,41.38811297,20.15093104,23.59925753,18.8730889,8.7163684,12.9495771,23.21954644,23.50798866,1,1,0,1,0,0,1
80.8831883,90.11050796,90.17778166,71.57337328,75.7711889,27.7243461,24.6669947,22.07721022,9.72226868,18.08544114,17.99142948,9.833761392,14.4925456,0,0,1,0,1,0,0
84.94078377,79.9969282,84.97587001,73.04445151,82.446308,32.86905889,22.62941267,20.58777204,12.53050076,22.3208336,21.69060741,15.04894155,25,0,1,0,0,0,1,0
68.5393852,72.69115033,84.20206692,89.0636568,83.29562355,22.89086082,14.11440786,15.54753132,12.65500121,15.25323778,21.10579069,20.0761399,13.40812651,1,0,0,0,0,0,0
90.01370535,91.97786224,91.61428222,79.11101561,80.11962978,24.12553767,8.037110621,11.40645853,21.38495651,25,24.37874445,9.400965624,20.69249972,1,1,0,1,0,1,0
75.14940141,81.69346026,84.15153849,69.32569658,76.26077182,32.09644044,12.31245222,23.32686716,10.17220771,16.16351065,23.4026949,15.80792124,15.18143169,1,1,0,1,0,0,0
83.07492614,55.88475697,93.90925097,73.68392182,78.73513823,35.23087164,24.68280803,16.01005357,15.20969928,12.164686,8.414251552,13.26662651,13.53712173,1,0,1,1,1,0,1
88.67575062,74.48159151,77.38147118,80.51996043,77.19922414,40.59485075,12.10021398,9.19472343,14.77363617,22.51800514,20.60859486,14.20643121,19.15258609,1,0,1,1,0,1,1
98.32540741,76.57746831,84.24188683,73.36293166,63.88033707,29.02473018,15.92019623,15.73366092,23.68444312,18.07096608,25,17.77231676,19.81874028,1,0,1,0,0,1,0
77.42347579,58.88205939,97.55316711,79.2620245,86.13536904,26.53139374,17.68868455,20.2107483,17.91976749,25,10.1877109,25,18.19537517,0,0,1,1,1,0,0
71.32348679,56.74332634,74.81904569,83.05739675,78.6232456,50,11.9944036,15.37105503,14.5211218,17.85498914,25,10.59965915,18.61625593,1,1,1,0,1,1,0
98.39017384,87.28406261,90.5623135,63.62101166,78.78371466,40.57991129,30,17.83260468,4.359695838,21.50180099,25,18.70903536,25,0,0,0,0,1,1,1
87.69461419,80.01594439,78.5053713,77.8441785,71.9095802,30.89918664,30,23.88712849,19.82859905,13.82572402,10.7707547,19.37906983,25,1,1,0,0,1,0,0
85.25537291,71.78210607,89.56171505,78.17739193,87.51713239,49.43661688,15.89760395,17.4747494,14.63145584,25,6.074937068,9.940706378,22.16793785,0,1,1,0,1,1,1
82.23422825,84.28821001,84.38554061,79.63072496,79.57767244,31.48997181,5.159803163,18.22917187,14.26084772,15.70797805,22.01323536,20.03279437,15.77742133,0,1,1,1,0,0,0
93.27711924,76.82824971,81.17799442,74.10629853,82.45739571,28.29538855,11.93452401,16.7373504,12.4368459,9.385851429,10.04040177,20.22436804,15.39760926,1,1,1,0,0,1,0
91.63158223,55.67452178,85.72675154,68.60179211,78.45528644,39.45741313,26.77994788,18.31950529,6.782288774,13.10079941,6.346812547,15.03464276,14.67272216,1,1,1,1,1,0,1
87.75693803,69.99660167,82.70257335,77.49909588,84.61208226,22.08098508,8.722798784,15.65293503,17.6932421,0,25,24.16988569,5.79392501,1,1,1,0,0,0,0
79.0666895,88.81184492,87.71685937,78.55404724,76.6930209,24.36465971,30,14.4733526,18.79333895,25,25,12.84202805,22.37944586,1,1,1,0,1,1,1
80.86765892,84.63422465,90.92878879,66.16092619,76.60182257,27.5083158,18.41409808,19.33853799,18.21789298,19.96788545,25,14.90518051,16.73496284,0,1,1,1,1,0,1
94.32601204,66.29982185,90.29962331,74.84912968,80.04188096,31.05347168,19.5713401,23.50605303,20.0127743,21.74029083,9.702666854,25,19.73142076,1,1,0,0,0,0,0
73.81045868,71.68209452,98.1555936,70.75631363,79.34502956,50,12.84806877,13.51048364,14.12379566,11.93995215,24.02652421,15.60532847,11.55670609,0,1,1,0,0,0,1
90.21300193,79.99388863,87.24852764,69.17433276,77.20343948,44.92071349,26.96925514,7.625809487,12.91876099,22.26277855,23.19356193,18.41123061,20.39628797,1,1,0,1,0,0,1
85.9101667,78.90863314,79.11951144,80.39820136,73.46636843,45.15439619,30,20.04998006,13.96568235,15.79825687,16.67419053,10.48755876,17.3230174,1,1,1,1,0,0,1
85.86955156,86.79889562,80.98222107,77.11716453,80.03444654,31.98399215,23.68827521,16.18651906,11.64592186,10.81511325,15.59068765,15.45972452,17.86525269,0,1,0,0,0,1,0
85.55895432,64.72858291,89.10575566,71.43596602,89.37453925,50,22.77555554,13.53452593,23.74277276,22.50247034,24.83377632,18.02152081,12.36198772,0,0,1,0,1,1,1
80.35445082,59.20852236,86.69214267,69.82280594,80.21582892,31.59910875,16.30334518,4.810644554,13.50041571,23.48913348,25,7.63557667,18.27132406,0,1,0,1,0,1,0
85.3970269,79.36035697,91.41497517,77.04036619,77.9674462,34.21181337,20.77140679,14.47371729,9.284234355,25,6.793124935,22.55882412,19.09271336,0,1,0,1,1,1,1
81.80076487,76.65966157,92.94686606,74.93279702,77.94493178,50,14.24779949,16.40176672,5.394283694,21.7646667,22.64246305,6.923785158,14.66034699,1,1,1,1,1,1,1
64.11137851,74.06598319,81.14577718,82.52163163,82.6171206,45.69460621,20.18252194,16.39061344,23.55895832,16.4581021,14.09729448,22.05765631,14.52830752,0,0,1,0,1,0,0
71.54547415,64.52042792,92.51426887,69.98226368,77.52384798,14.17421555,12.33344936,19.97561242,9.356137071,9.570313909,13.38679825,16.59467277,19.79364431,0,1,1,0,0,0,0
80.61837327,75.63715659,89.22969291,80.72931852,87.5630346,46.95053511,3.769662692,6.792364703,16.85952182,12.03211287,22.16510312,9.471929021,6.786859917,0,0,1,1,1,1,1
77.1329798,70.3912555,88.28645594,69.66798732,81.54171442,50,4.898766141,8.787869486,16.20131871,1.980800546,21.32647938,15.04846387,20.83574737,1,1,0,1,0,0,1
94.65382599,75.68762889,81.94386325,79.88223389,82.01804712,45.52222449,2.360323578,19.5244462,17.92416392,13.90335747,19.61882575,23.33022076,13.29057037,1,1,0,1,1,1,1
82.05768836,64.77177984,83.40951652,82.88299825,81.15692963,37.45369481,15.65267453,22.67552319,18.33976563,9.323205855,8.470369312,12.72950911,20.20995884,1,0,0,1,1,0,1
82.81349008,55.81827936,89.98289662,83.79731761,73.77216787,39.6403674,0,9.534241671,5.252284618,12.02144199,13.67236426,19.57836503,25,1,1,0,1,1,1,1
85.08431829,71.80827721,96.09644274,76.6192524,75.69053228,50,24.33715018,6.114406509,20.3786609,21.9578016,25,19.77973448,23.21932865,1,1,0,0,0,0,0
83.85075414,77.9297466,88.9396032,78.81081154,74.62289179,37.93835041,14.35119267,22.25839546,21.24429887,22.86512098,21.57122272,17.75471061,23.25530894,1,1,0,0,1,1,1
72.70563182,69.59246782,93.70622552,82.57306704,67.20312329,40.01363655,30,19.70181914,16.56711593,13.32696361,19.31182374,11.96272804,12.25671992,1,0,0,1,0,0,1
87.54849344,87.85316348,84.66234098,71.19723992,84.73146415,50,11.82599402,25,21.81578393,22.23719558,6.575462123,20.3083569,13.65471885,0,1,0,0,1,0,0
90.70966479,63.52397934,79.3201077,78.30387631,70.47435971,24.67815117,28.87399777,10.83886954,25,19.10658058,11.6135569,10.74019174,6.406167248,1,1,1,0,0,0,1
88.90967686,77.80453065,86.34026675,75.50844818,76.17894146,33.97589871,14.84941345,16.2833275,18.48021488,25,20.4699867,14.43681289,20.84842247,1,0,0,1,0,1,1
81.74789473,68.47090074,81.19379907,91.98092414,85.28958097,38.41940315,17.16100945,11.80024432,15.06732339,14.30951817,25,20.34997926,7.604665594,1,0,0,1,1,0,1
86.38425548,78.96375353,82.32088474,77.71401905,78.87790525,45.77821333,10.90758633,23.13077114,11.15379624,25,21.26246641,24.38904654,20.21706358,0,0,1,1,1,0,0
88.43671767,74.08295456,92.86419383,70.72063338,85.28080407,21.86980365,26.08909706,24.44485467,5.614600322,25,7.714825358,16.8581838,10.42257919,1,1,0,0,1,1,1
83.98321618,54.89871109,96.16568166,90.12807088,86.93471633,27.69223884,21.8505741,6.376638241,17.12354954,17.41293746,16.1737064,18.99078556,20.94049701,1,1,1,1,0,0,1
85.55653753,90.15767784,87.67988976,79.7374809,81.92644762,44.01722075,15.29108442,9.71818942,19.15080178,12.88297833,20.44141386,23.20561187,20.43661714,1,1,0,1,0,1,1
81.77748149,94.79995409,88.59364505,75.16467843,82.70131612,34.50525834,15.98925262,11.86221079,16.72682839,22.26372022,10.4239526,18.17362157,21.15573542,1,1,1,1,0,1,1
70.15055086,81.55403414,89.72497982,86.83078471,87.53175509,32.40378455,27.98680374,15.71303335,4.338283112,25,25,17.90146586,20.41725194,0,0,1,1,0,1,0
73.37577423,79.1902396,81.98482208,71.82554031,85.12466434,36.92750315,17.25635195,19.02182775,11.74309003,25,25,13.5608152,25,0,0,1,0,1,0,0
90.92909029,71.2511616,94.86023882,80.16539558,75.768905,42.20939582,9.222382533,14.79866489,15.49329907,22.51773105,9.245729992,5.053558311,19.80762782,1,0,0,0,0,0,0
92.65504043,50.04499871,86.33615097,82.82043616,74.80810809,20.38476495,15.31369883,20.58931885,19.5359438,17.26050394,14.60267633,6.493154749,20.79085,1,0,1,0,1,0,0
87.54223838,83.25886851,76.2553099,86.33958219,84.28009278,34.03740669,21.62738647,20.58836703,20.73292734,25,18.31273407,25,24.13846113,1,0,1,1,1,1,1
86.95057157,61.36514268,95.12203518,82.95503124,92.61141074,47.56665529,30,10.14215026,4.483807692,22.16255014,15.34509162,9.034625672,20.77821061,1,0,1,0,0,0,1
78.66884992,75.52852676,78.52345365,79.64655011,72.48765183,34.19548838,15.19583537,14.28390335,25,14.69296662,25,11.91513094,17.90365386,0,0,0,1,0,0,0
87.80446509,65.30682572,83.55945826,78.07646616,77.40774403,27.32078431,18.31724062,14.4289905,11.99369958,19.30502192,20.93430838,23.28202372,11.69756568,0,0,0,1,1,0,0
73.3697307,79.21869182,88.54037195,73.10459515,80.01375538,34.64548574,20.97369459,25,13.02622862,11.7802229,25,11.91742929,12.55814486,0,0,1,0,0,0,0
69.51603651,62.10485194,84.83329213,78.2621621,78.79717187,50,30,19.34802362,11.88839363,17.64739691,25,14.59031193,12.29598393,0,1,0,1,0,0,0
90.89946487,60.98966044,81.66240894,78.26104383,74.5227481,50,19.7127291,8.339230205,11.03451485,22.07957579,19.77155537,12.75083181,22.17069092,1,1,1,1,0,1,1
79.18860679,83.04140875,92.52046656,79.56540981,75.64974951,39.3050459,10.30639225,13.30160817,20.60246767,17.85952782,10.80658493,25,19.83078906,0,0,1,1,1,1,1
82.80608448,100,93.65743806,72.50957553,80.95208268,25.4122886,28.56644104,10.76922947,25,25,6.979174702,15.43752145,18.52296187,0,0,0,1,0,0,0
77.18010105,83.22125953,89.39217397,85.32717778,80.40601975,33.59894634,27.68396054,18.07608736,22.19140673,15.26765972,19.1165567,6.53728041,23.47124977,1,0,1,1,1,1,1
86.8668311,56.65355673,81.46070081,74.96524773,78.18761715,30.46422188,26.65795096,11.25628356,14.37963755,11.40867931,15.91666017,21.02799981,21.08774148,0,1,1,0,0,0,1
